Abundances (Grouped): NASA Ftl 126,Abundances (Grouped): NASA Ftl 127N,Abundances (Grouped): NASA Ftl 127C,Abundances (Grouped): NASA Ftl 128N,Abundances (Grouped): NASA Ftl 128C,Abundances (Grouped): NASA Ftl 129N,Abundances (Grouped): NASA Ftl 129C,Abundances (Grouped): BA Pool Ftl 130N,Abundances (Grouped): Ftl Pool 130C,Abundances (Grouped): Pool Ftl 131,Abundances (Grouped): NASA GC 126,Abundances (Grouped): NASA GC 127N,Abundances (Grouped): NASA GC 127C,Abundances (Grouped): NASA GC 128N,Abundances (Grouped): NASA GC 128C,Abundances (Grouped): NASA GC 129N,Abundances (Grouped): NASA GC 129C,Abundances (Grouped): BA Pool GC 130N,Abundances (Grouped): GC Pool 130C,Abundances (Grouped): Pool GC 131,Abundances (Grouped) CV [%]: NASA Ftl 126,Abundances (Grouped) CV [%]: NASA Ftl 127N,Abundances (Grouped) CV [%]: NASA Ftl 127C,Abundances (Grouped) CV [%]: NASA Ftl 128N,Abundances (Grouped) CV [%]: NASA Ftl 128C,Abundances (Grouped) CV [%]: NASA Ftl 129N,Abundances (Grouped) CV [%]: NASA Ftl 129C,Abundances (Grouped) CV [%]: BA Pool Ftl 130N,Abundances (Grouped) CV [%]: Ftl Pool 130C,Abundances (Grouped) CV [%]: Pool Ftl 131,Abundances (Grouped) CV [%]: NASA GC 126,Abundances (Grouped) CV [%]: NASA GC 127N,Abundances (Grouped) CV [%]: NASA GC 127C,Abundances (Grouped) CV [%]: NASA GC 128N,Abundances (Grouped) CV [%]: NASA GC 128C,Abundances (Grouped) CV [%]: NASA GC 129N,Abundances (Grouped) CV [%]: NASA GC 129C,Abundances (Grouped) CV [%]: BA Pool GC 130N,Abundances (Grouped) CV [%]: GC Pool 130C,Abundances (Grouped) CV [%]: Pool GC 131,mouse_accession,Description,Coverage [%],# Peptides,# PSMs,# AAs,"Abundance: F9: 126, Sample, NASA Ftl 126","Abundance: F10: 126, Sample, NASA Ftl 126","Abundance: F11: 126, Sample, NASA Ftl 126","Abundance: F12: 126, Sample, NASA Ftl 126","Abundance: F13: 126, Sample, NASA Ftl 126","Abundance: F14: 126, Sample, NASA Ftl 126","Abundance: F15: 126, Sample, NASA Ftl 126","Abundance: F16: 126, Sample, NASA Ftl 126","Abundance: F9: 127N, Sample, NASA Ftl 127N","Abundance: F10: 127N, Sample, NASA Ftl 127N","Abundance: F11: 127N, Sample, NASA Ftl 127N","Abundance: F12: 127N, Sample, NASA Ftl 127N","Abundance: F13: 127N, Sample, NASA Ftl 127N","Abundance: F14: 127N, Sample, NASA Ftl 127N","Abundance: F15: 127N, Sample, NASA Ftl 127N","Abundance: F16: 127N, Sample, NASA Ftl 127N","Abundance: F9: 127C, Sample, NASA Ftl 127C","Abundance: F10: 127C, Sample, NASA Ftl 127C","Abundance: F11: 127C, Sample, NASA Ftl 127C","Abundance: F12: 127C, Sample, NASA Ftl 127C","Abundance: F13: 127C, Sample, NASA Ftl 127C","Abundance: F14: 127C, Sample, NASA Ftl 127C","Abundance: F15: 127C, Sample, NASA Ftl 127C","Abundance: F16: 127C, Sample, NASA Ftl 127C","Abundance: F9: 128N, Sample, NASA Ftl 128N","Abundance: F10: 128N, Sample, NASA Ftl 128N","Abundance: F11: 128N, Sample, NASA Ftl 128N","Abundance: F12: 128N, Sample, NASA Ftl 128N","Abundance: F13: 128N, Sample, NASA Ftl 128N","Abundance: F14: 128N, Sample, NASA Ftl 128N","Abundance: F15: 128N, Sample, NASA Ftl 128N","Abundance: F16: 128N, Sample, NASA Ftl 128N","Abundance: F9: 128C, Sample, NASA Ftl 128C","Abundance: F10: 128C, Sample, NASA Ftl 128C","Abundance: F11: 128C, Sample, NASA Ftl 128C","Abundance: F12: 128C, Sample, NASA Ftl 128C","Abundance: F13: 128C, Sample, NASA Ftl 128C","Abundance: F14: 128C, Sample, NASA Ftl 128C","Abundance: F15: 128C, Sample, NASA Ftl 128C","Abundance: F16: 128C, Sample, NASA Ftl 128C","Abundance: F9: 129N, Sample, NASA Ftl 129N","Abundance: F10: 129N, Sample, NASA Ftl 129N","Abundance: F11: 129N, Sample, NASA Ftl 129N","Abundance: F12: 129N, Sample, NASA Ftl 129N","Abundance: F13: 129N, Sample, NASA Ftl 129N","Abundance: F14: 129N, Sample, NASA Ftl 129N","Abundance: F15: 129N, Sample, NASA Ftl 129N","Abundance: F16: 129N, Sample, NASA Ftl 129N","Abundance: F9: 129C, Sample, NASA Ftl 129C","Abundance: F10: 129C, Sample, NASA Ftl 129C","Abundance: F11: 129C, Sample, NASA Ftl 129C","Abundance: F12: 129C, Sample, NASA Ftl 129C","Abundance: F13: 129C, Sample, NASA Ftl 129C","Abundance: F14: 129C, Sample, NASA Ftl 129C","Abundance: F15: 129C, Sample, NASA Ftl 129C","Abundance: F16: 129C, Sample, NASA Ftl 129C","Abundance: F9: 130N, Sample, BA Pool Ftl 130N","Abundance: F10: 130N, Sample, BA Pool Ftl 130N","Abundance: F11: 130N, Sample, BA Pool Ftl 130N","Abundance: F12: 130N, Sample, BA Pool Ftl 130N","Abundance: F13: 130N, Sample, BA Pool Ftl 130N","Abundance: F14: 130N, Sample, BA Pool Ftl 130N","Abundance: F15: 130N, Sample, BA Pool Ftl 130N","Abundance: F16: 130N, Sample, BA Pool Ftl 130N","Abundance: F9: 130C, Sample, Ftl Pool 130C","Abundance: F10: 130C, Sample, Ftl Pool 130C","Abundance: F11: 130C, Sample, Ftl Pool 130C","Abundance: F12: 130C, Sample, Ftl Pool 130C","Abundance: F13: 130C, Sample, Ftl Pool 130C","Abundance: F14: 130C, Sample, Ftl Pool 130C","Abundance: F15: 130C, Sample, Ftl Pool 130C","Abundance: F16: 130C, Sample, Ftl Pool 130C","Abundance: F9: 131, Control, Pool Ftl 131","Abundance: F10: 131, Control, Pool Ftl 131","Abundance: F11: 131, Control, Pool Ftl 131","Abundance: F12: 131, Control, Pool Ftl 131","Abundance: F13: 131, Control, Pool Ftl 131","Abundance: F14: 131, Control, Pool Ftl 131","Abundance: F15: 131, Control, Pool Ftl 131","Abundance: F16: 131, Control, Pool Ftl 131","Abundance: F1: 126, Sample, NASA GC 126","Abundance: F2: 126, Sample, NASA GC 126","Abundance: F3: 126, Sample, NASA GC 126","Abundance: F4: 126, Sample, NASA GC 126","Abundance: F5: 126, Sample, NASA GC 126","Abundance: F6: 126, Sample, NASA GC 126","Abundance: F7: 126, Sample, NASA GC 126","Abundance: F8: 126, Sample, NASA GC 126","Abundance: F1: 127N, Sample, NASA GC 127N","Abundance: F2: 127N, Sample, NASA GC 127N","Abundance: F3: 127N, Sample, NASA GC 127N","Abundance: F4: 127N, Sample, NASA GC 127N","Abundance: F5: 127N, Sample, NASA GC 127N","Abundance: F6: 127N, Sample, NASA GC 127N","Abundance: F7: 127N, Sample, NASA GC 127N","Abundance: F8: 127N, Sample, NASA GC 127N","Abundance: F1: 127C, Sample, NASA GC 127C","Abundance: F2: 127C, Sample, NASA GC 127C","Abundance: F3: 127C, Sample, NASA GC 127C","Abundance: F4: 127C, Sample, NASA GC 127C","Abundance: F5: 127C, Sample, NASA GC 127C","Abundance: F6: 127C, Sample, NASA GC 127C","Abundance: F7: 127C, Sample, NASA GC 127C","Abundance: F8: 127C, Sample, NASA GC 127C","Abundance: F1: 128N, Sample, NASA GC 128N","Abundance: F2: 128N, Sample, NASA GC 128N","Abundance: F3: 128N, Sample, NASA GC 128N","Abundance: F4: 128N, Sample, NASA GC 128N","Abundance: F5: 128N, Sample, NASA GC 128N","Abundance: F6: 128N, Sample, NASA GC 128N","Abundance: F7: 128N, Sample, NASA GC 128N","Abundance: F8: 128N, Sample, NASA GC 128N","Abundance: F1: 128C, Sample, NASA GC 128C","Abundance: F2: 128C, Sample, NASA GC 128C","Abundance: F3: 128C, Sample, NASA GC 128C","Abundance: F4: 128C, Sample, NASA GC 128C","Abundance: F5: 128C, Sample, NASA GC 128C","Abundance: F6: 128C, Sample, NASA GC 128C","Abundance: F7: 128C, Sample, NASA GC 128C","Abundance: F8: 128C, Sample, NASA GC 128C","Abundance: F1: 129N, Sample, NASA GC 129N","Abundance: F2: 129N, Sample, NASA GC 129N","Abundance: F3: 129N, Sample, NASA GC 129N","Abundance: F4: 129N, Sample, NASA GC 129N","Abundance: F5: 129N, Sample, NASA GC 129N","Abundance: F6: 129N, Sample, NASA GC 129N","Abundance: F7: 129N, Sample, NASA GC 129N","Abundance: F8: 129N, Sample, NASA GC 129N","Abundance: F1: 129C, Sample, NASA GC 129C","Abundance: F2: 129C, Sample, NASA GC 129C","Abundance: F3: 129C, Sample, NASA GC 129C","Abundance: F4: 129C, Sample, NASA GC 129C","Abundance: F5: 129C, Sample, NASA GC 129C","Abundance: F6: 129C, Sample, NASA GC 129C","Abundance: F7: 129C, Sample, NASA GC 129C","Abundance: F8: 129C, Sample, NASA GC 129C","Abundance: F1: 130N, Sample, BA Pool GC 130N","Abundance: F2: 130N, Sample, BA Pool GC 130N","Abundance: F3: 130N, Sample, BA Pool GC 130N","Abundance: F4: 130N, Sample, BA Pool GC 130N","Abundance: F5: 130N, Sample, BA Pool GC 130N","Abundance: F6: 130N, Sample, BA Pool GC 130N","Abundance: F7: 130N, Sample, BA Pool GC 130N","Abundance: F8: 130N, Sample, BA Pool GC 130N","Abundance: F1: 130C, Sample, GC Pool 130C","Abundance: F2: 130C, Sample, GC Pool 130C","Abundance: F3: 130C, Sample, GC Pool 130C","Abundance: F4: 130C, Sample, GC Pool 130C","Abundance: F5: 130C, Sample, GC Pool 130C","Abundance: F6: 130C, Sample, GC Pool 130C","Abundance: F7: 130C, Sample, GC Pool 130C","Abundance: F8: 130C, Sample, GC Pool 130C","Abundance: F1: 131, Control, Pool GC 131","Abundance: F2: 131, Control, Pool GC 131","Abundance: F3: 131, Control, Pool GC 131","Abundance: F4: 131, Control, Pool GC 131","Abundance: F5: 131, Control, Pool GC 131","Abundance: F6: 131, Control, Pool GC 131","Abundance: F7: 131, Control, Pool GC 131","Abundance: F8: 131, Control, Pool GC 131"
25.4,23.6,30.6,36.3,30.6,35.6,28.5,22.3,41.3,23.3,32.5,33.2,52.6,47.2,49.9,46.3,40.7,34.2,44.4,50.7,,,,,,,,,,,,,,,,,,,,,Q7TT50,Serine/threonine-protein kinase MRCK beta OS=Mus musculus OX=10090 GN=Cdc42bpb PE=1 SV=2,5,7,20,1713,,,,,,,25.4,,,,,,,,23.6,,,,,,,,30.6,,,,,,,,36.3,,,,,,,,30.6,,,,,,,,35.6,,,,,,,,28.5,,,,,,,,22.3,,,,,,,,41.3,,,,,,,,23.3,,,,,,,32.5,,,,,,,,33.2,,,,,,,,52.6,,,,,,,,47.2,,,,,,,,49.9,,,,,,,,46.3,,,,,,,,40.7,,,,,,,,34.2,,,,,,,,44.4,,,,,,,,50.7,,
316.4,198.8,232.1,351.1,361.9,410.6,359.0,329.2,413.4,427.8,194.5,209.0,187.1,251.4,212.4,177.4,171.6,175.2,133.5,201.4,,,,,,,,,,,1.42,1.05,6.04,11.22,6.75,5.02,4.74,3.27,15.69,9.63,Q9QYR7,Acyl-coenzyme A thioesterase 3 OS=Mus musculus OX=10090 GN=Acot3 PE=1 SV=1,27,9,31,432,,,,,316.4,,,,,,,,198.8,,,,,,,,232.1,,,,,,,,351.1,,,,,,,,361.9,,,,,,,,410.6,,,,,,,,359.0,,,,,,,,329.2,,,,,,,,413.4,,,,,,,,427.8,,,,,,,192.6,196.5,,,,,,,210.6,207.5,,,,,,,179.3,195.3,,,,,,,232.2,272.2,,,,,,,202.5,222.8,,,,,,,171.2,183.8,,,,,,,165.9,177.4,,,,,,,171.2,179.3,,,,,,,119.4,149.2,,,,,,,188.1,215.6,,,
23.3,13.3,25.2,22.9,22.7,26.2,20.8,19.7,21.5,27.3,46.2,43.0,60.8,43.6,47.7,43.6,43.3,39.1,33.0,50.8,42.31,37.54,44.29,21.08,20.38,18.21,28.28,31.5,3.29,14.45,64.78,54.63,52.86,64.18,56.7,59.18,48.52,57.49,59.23,50.71,Q9JIG7,Coiled-coil domain-containing protein 22 OS=Mus musculus OX=10090 GN=Ccdc22 PE=1 SV=1,18,9,16,627,,,,,,17.1,31.7,,,,,,,10.1,17.4,,,,,,,18.2,34.8,,,,,,,19.7,26.6,,,,,,,19.6,26.2,,,,,,,23.0,29.8,,,,,,,17.0,25.5,,,,,,,15.7,24.7,,,,,,,21.0,22.0,,,,,,,24.6,30.2,,8.5,,,,,46.5,46.2,,12.3,,,,,43.0,44.5,,20.8,,,,,60.8,72.7,,11.5,,,,,43.6,59.8,,14.6,,,,,47.7,58.3,,13.1,,,,,43.6,56.7,,15.9,,,,,43.3,48.0,,12.2,,,,,39.1,49.8,,7.9,,,,,34.0,33.0,,16.4,,,,,50.8,51.5,
126.0,80.5,52.2,159.5,84.8,136.5,116.6,97.6,68.1,100.0,99.0,94.0,167.4,137.3,93.6,119.8,70.8,101.6,50.8,122.0,87.02,83.43,86.94,89.41,80.5,88.47,87.2,85.62,83.93,84.73,54.82,50.94,55.32,55.13,56.52,56.62,54.17,58.32,56.96,52.03,Q63886,UDP-glucuronosyltransferase 1A1 OS=Mus musculus OX=10090 GN=Ugt1a1 PE=1 SV=2,18,9,58,535,,,348.8,395.9,240.9,47.4,25.5,65.9,,,210.0,205.6,125.7,28.4,12.6,51.5,,,179.3,164.2,83.1,24.9,15.9,32.8,,,518.6,587.3,285.5,86.5,34.2,89.1,,,223.8,223.6,116.4,37.8,18.1,61.8,,,387.5,429.9,248.6,44.1,27.8,75.0,,,304.3,382.8,182.9,50.4,21.4,74.3,,,259.3,282.6,168.1,32.3,19.8,56.7,,,192.2,211.2,103.6,34.2,15.5,44.8,,,261.5,292.8,153.3,38.8,18.9,65.2,,112.8,103.2,168.3,95.0,13.3,68.3,,,109.8,99.9,163.0,88.5,17.8,77.3,,,191.2,200.3,276.0,146.5,23.7,105.1,,,142.3,141.7,229.6,133.0,21.0,85.6,,,103.0,121.6,180.3,85.0,15.4,74.2,,,132.7,153.9,195.1,108.1,17.5,65.8,,,69.4,88.5,130.6,72.3,11.1,59.4,,,112.7,111.7,183.9,92.4,14.7,64.3,,,50.7,73.5,103.1,50.9,10.0,41.5,,,128.5,142.1,210.4,115.9,26.7,83.2,
172.7,96.7,132.9,211.8,157.6,175.9,170.7,142.3,128.8,145.3,66.4,60.5,96.4,82.5,83.3,86.1,70.2,66.9,50.1,90.1,4.99,7.6,35.92,47.06,3.72,0.36,1.82,16.68,5.16,6.17,3.72,5.38,24.85,1.28,1.27,3.78,10.45,2.75,21.08,8.38,P35329,B-cell receptor CD22 OS=Mus musculus OX=10090 GN=Cd22 PE=1 SV=1,2,2,5,862,,178.9,,,,166.7,,,,102.0,,,,91.6,,,,172.3,,,,102.5,,,,149.9,,,,299.4,,,,161.8,,,,153.5,,,,175.5,,,,176.4,,,,168.5,,,,172.9,,,,126.4,,,,160.2,,,,133.6,,,,124.2,,,,139.1,,,,151.8,,,68.2,,,64.7,,,,,62.8,,,58.2,,,,,115.1,,,80.7,,,,,81.8,,,83.3,,,,,84.1,,,82.6,,,,,88.4,,,83.8,,,,,75.6,,,65.2,,,,,65.6,,,68.2,,,,,58.2,,,43.1,,,,,95.6,,,84.9,,,,
301.3,175.6,340.0,434.3,355.0,385.3,356.1,290.9,336.0,330.3,317.4,321.7,561.3,426.9,447.0,440.0,357.8,354.6,254.5,503.3,74.08,76.93,75.96,73.31,75.86,74.82,73.38,75.85,75.76,76.99,47.73,51.77,52.49,49.36,52.98,55.59,61.58,53.45,56.6,51.31,Q91Y97,Fructose-bisphosphate aldolase B OS=Mus musculus OX=10090 GN=Aldob PE=1 SV=3,54,16,398,364,974.9,346.4,262.0,995.5,145.8,240.4,1004.5,237.5,629.0,215.3,143.3,607.2,93.7,136.3,547.9,112.0,1078.7,370.8,311.7,1130.7,167.4,226.0,854.4,186.5,1401.6,510.1,369.7,1215.3,199.5,305.8,1079.5,233.3,1145.5,415.9,303.1,1092.6,155.0,272.7,1015.7,172.8,1227.7,439.8,337.6,1223.4,172.3,288.0,1096.6,226.3,1130.5,402.9,314.8,1145.8,175.1,261.1,994.9,237.0,960.3,327.1,258.7,980.4,134.8,227.5,851.2,176.8,1045.2,386.9,291.8,1179.8,171.9,252.0,815.8,180.3,1047.7,383.7,284.4,1095.1,150.3,233.2,965.3,173.2,625.6,335.1,545.9,181.5,300.6,664.5,275.6,229.0,750.2,357.1,522.5,189.1,289.8,672.8,285.6,217.2,1171.0,553.9,834.7,303.6,568.9,962.2,319.4,309.2,852.5,435.4,619.1,224.0,418.5,768.3,275.4,271.1,991.3,503.7,707.7,258.5,396.6,852.8,285.5,282.0,924.0,419.1,778.4,216.2,462.0,761.9,244.9,231.9,930.8,369.2,457.5,186.6,346.8,666.9,213.6,207.4,790.6,374.8,577.6,195.4,335.4,678.4,247.2,208.5,594.5,283.7,439.3,157.1,228.3,519.3,144.0,156.8,976.7,482.4,873.1,249.6,525.1,893.4,309.5,303.5
121.1,70.2,123.3,138.5,124.8,139.5,147.8,120.6,132.7,126.9,130.4,137.1,212.5,169.6,188.2,165.3,143.1,137.9,128.9,186.9,64.69,65.86,68.2,64.95,67.07,64.74,63.72,63.63,64.01,66.92,64.79,57.12,61.22,58.34,61.4,59.66,58.51,59.27,58.9,53.68,Q571I9,Aldehyde dehydrogenase family 16 member A1 OS=Mus musculus OX=10090 GN=Aldh16a1 PE=1 SV=2,20,11,32,802,,220.3,17.4,213.3,180.8,,73.4,81.1,,129.0,11.2,119.0,102.1,,48.2,35.5,,234.0,14.4,243.5,194.0,,78.2,78.4,,260.3,13.4,243.1,198.9,,96.5,92.9,,256.1,24.9,192.0,228.2,,81.1,70.7,,244.2,19.4,221.4,215.0,,90.5,77.6,,264.5,17.9,219.2,230.5,,99.6,89.9,,198.8,15.0,170.1,173.7,,85.5,57.8,,260.3,19.6,183.8,215.0,,95.8,82.2,,245.5,17.6,196.5,199.3,,82.0,70.2,123.4,163.0,48.8,269.9,137.8,,,39.0,137.3,152.8,55.8,241.8,136.9,,,40.8,222.8,220.3,80.7,391.5,205.0,,,57.2,153.3,202.2,65.9,304.0,187.7,,,51.4,177.2,199.8,60.0,339.7,211.4,,,54.2,157.3,190.9,68.7,327.9,173.8,,,60.9,135.3,167.8,58.5,268.0,151.4,,,46.9,123.8,181.7,59.8,262.4,153.6,,,42.3,118.8,158.9,56.6,237.6,139.8,,,35.0,168.7,223.7,70.5,339.3,207.0,,,89.3
179.7,44.0,42.3,196.7,158.8,227.8,138.3,104.1,23.8,92.6,31.8,60.7,35.4,69.5,32.5,23.4,29.2,24.1,3.6,29.0,,,,,,,,,,,,,,,,,,,,,P52843,Sulfotransferase 2A1 OS=Mus musculus OX=10090 GN=Sult2a1 PE=1 SV=1,11,3,7,285,,,,,,,,179.7,,,,,,,,44.0,,,,,,,,42.3,,,,,,,,196.7,,,,,,,,158.8,,,,,,,,227.8,,,,,,,,138.3,,,,,,,,104.1,,,,,,,,23.8,,,,,,,,92.6,,,,,,,,31.8,,,,,,,,60.7,,,,,,,,35.4,,,,,,,,69.5,,,,,,,,32.5,,,,,,,,23.4,,,,,,,,29.2,,,,,,,,24.1,,,,,,,,3.6,,,,,,,,29.0
54.0,31.8,38.3,64.3,49.8,51.3,68.4,40.2,44.1,51.1,46.4,24.9,71.0,58.9,59.9,54.2,36.8,48.0,21.0,48.1,47.3,54.24,54.6,48.3,41.14,51.7,58.65,52.81,53.19,48.7,24.12,66.56,53.99,53.76,40.09,35.18,48.44,37.76,57.75,51.66,Q6PDN3,"Myosin light chain kinase, smooth muscle OS=Mus musculus OX=10090 GN=Mylk PE=1 SV=3",5,9,19,1941,55.0,35.4,,,,15.3,73.3,54.0,33.0,18.3,,,,6.2,43.1,31.8,71.7,33.2,,,,14.7,71.4,38.3,82.5,47.6,,,,15.8,85.0,64.3,59.0,44.4,,,,15.7,65.8,49.8,55.8,37.6,,,,12.3,78.3,51.3,103.2,34.7,,,,16.2,90.5,68.4,52.8,26.1,,,,9.7,57.7,40.2,49.6,36.2,,,,11.4,75.1,44.1,60.7,36.3,,,,14.6,74.8,51.1,46.4,,,,,50.5,31.0,,24.9,,,,,58.5,16.6,,100.3,,,,,71.0,28.7,,69.9,,,,,58.9,19.4,,64.8,,,,,59.9,27.4,,54.2,,,,,62.9,29.7,,36.8,,,,,57.3,20.4,,48.0,,,,,49.5,22.6,,21.0,,,,,51.5,20.2,,48.1,,,,,88.0,31.8,
444.4,358.0,432.3,561.7,400.6,461.2,442.0,368.2,342.1,390.0,34.1,32.7,56.2,42.2,43.4,38.6,35.0,39.9,29.9,47.4,,,,,,,,,,,,,,,,,,,,,Q80WW9,DDRGK domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ddrgk1 PE=1 SV=2,18,4,13,315,444.4,,,,,,,,358.0,,,,,,,,432.3,,,,,,,,561.7,,,,,,,,400.6,,,,,,,,461.2,,,,,,,,442.0,,,,,,,,368.2,,,,,,,,342.1,,,,,,,,390.0,,,,,,,,34.1,,,,,,,,32.7,,,,,,,,56.2,,,,,,,,42.2,,,,,,,,43.4,,,,,,,,38.6,,,,,,,,35.0,,,,,,,,39.9,,,,,,,,29.9,,,,,,,,47.4,,,,,,,
34.0,24.1,47.5,47.9,46.9,44.8,48.0,38.3,32.9,40.1,31.1,29.2,42.5,36.9,36.3,31.9,25.6,27.8,21.4,39.2,80.45,69.31,47.95,79.81,45.66,73.19,80.55,62.38,54.63,66.15,,,,,,,,,,,Q8N9S3,Activator of 90 kDa heat shock protein ATPase homolog 2 OS=Mus musculus OX=10090 GN=Ahsa2 PE=1 SV=2,9,3,4,331,34.0,,,114.0,,,,29.4,24.1,,,64.3,,,,19.0,47.5,,,81.2,,,,31.1,47.9,,,163.3,,,,43.8,46.9,,,80.9,,,,33.3,44.8,,,125.2,,,,34.1,48.0,,,139.7,,,,30.6,38.3,,,85.1,,,,26.2,32.9,,,74.3,,,,29.6,40.1,,,103.7,,,,32.9,,,,31.1,,,,,,,,29.2,,,,,,,,42.5,,,,,,,,36.9,,,,,,,,36.3,,,,,,,,31.9,,,,,,,,25.6,,,,,,,,27.8,,,,,,,,21.4,,,,,,,,39.2,,,,
68.0,45.9,34.1,97.9,44.0,64.2,48.8,46.6,37.2,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q3TAS6,ER membrane protein complex subunit 10 OS=Mus musculus OX=10090 GN=Emc10 PE=2 SV=2,10,2,3,258,,68.0,,,,,,,,45.9,,,,,,,,34.1,,,,,,,,97.9,,,,,,,,44.0,,,,,,,,64.2,,,,,,,,48.8,,,,,,,,46.6,,,,,,,,37.2,,,,,,,,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0,69.5,73.6,100.8,76.7,99.0,90.7,80.6,61.7,98.0,167.2,141.2,197.6,225.7,219.6,278.7,275.5,207.6,152.1,219.3,77.91,77.48,80.2,83.86,85.47,82.42,83.74,77.82,85.37,70.97,53.88,62.55,67.13,56.84,68.57,62.83,49.45,56.95,64.1,55.53,Q64471,Glutathione S-transferase theta-1 OS=Mus musculus OX=10090 GN=Gstt1 PE=1 SV=4,24,5,33,240,,,53.9,46.8,286.1,315.4,60.9,174.2,,,16.3,30.4,162.2,178.2,45.9,105.2,,,72.4,62.0,273.6,291.4,59.7,74.8,,,78.1,60.8,345.1,409.9,105.1,96.6,,,46.9,51.4,280.5,306.3,60.9,96.7,,,52.2,60.3,284.9,371.2,71.6,136.9,,,46.5,58.4,291.3,342.0,73.2,112.5,,,54.7,42.7,231.8,276.7,54.2,118.9,,,56.0,54.6,258.9,286.3,57.5,66.3,,,65.6,60.7,250.3,302.3,76.8,125.1,,147.3,82.5,270.7,423.8,287.3,139.8,167.2,,117.8,64.0,284.1,424.0,294.0,122.8,141.2,,197.6,127.1,375.4,595.5,390.1,97.0,139.6,,225.7,113.6,355.2,497.4,335.0,115.4,148.5,,219.6,115.9,391.0,567.1,352.7,85.1,110.5,,278.7,108.5,331.2,505.2,355.9,79.0,113.1,,177.0,339.2,275.5,425.9,288.6,95.2,115.5,,207.6,120.2,308.0,470.9,300.4,105.7,129.3,,152.1,87.6,210.7,340.5,226.1,50.0,69.8,,219.3,139.0,346.9,564.4,375.6,142.7,181.9
,,,,,,,,,,8.0,7.9,13.7,18.6,8.7,13.8,6.9,12.4,7.3,16.1,,,,,,,,,,,,,,,,,,,,,Q9WVL3,Solute carrier family 12 member 7 OS=Mus musculus OX=10090 GN=Slc12a7 PE=1 SV=1,3,3,3,1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,7.9,,,,,,,,13.7,,,,,,,,18.6,,,,,,,,8.7,,,,,,,,13.8,,,,,,,,6.9,,,,,,,,12.4,,,,,,,,7.3,,,,,,,,16.1,,,
,,,,,,,,,,336.3,151.9,297.5,234.9,351.1,311.4,216.5,269.0,321.7,370.4,,,,,,,,,,,,,,,,,,,,,Q99MZ6,Unconventional myosin-VIIb OS=Mus musculus OX=10090 GN=Myo7b PE=1 SV=3,1,2,3,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.3,,,,,,,,151.9,,,,,,,,297.5,,,,,,,,234.9,,,,,,,,351.1,,,,,,,,311.4,,,,,,,,216.5,,,,,,,,269.0,,,,,,,,321.7,,,,,,,,370.4,,,
,,,,,,,,,,23.0,21.0,36.9,34.9,34.4,39.1,31.4,32.0,27.2,45.8,,,,,,,,,,,92.49,51.94,17.32,73.22,5.34,31.04,70.42,34.12,50.85,31.29,P51432,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3 OS=Mus musculus OX=10090 GN=Plcb3 PE=1 SV=2",4,4,6,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,50.2,14.3,,,,,,,30.9,41.7,,,,,,,32.6,19.7,,,,,,,62.0,33.1,,,,,,,35.7,31.3,,,,,,,48.9,18.2,,,,,,,54.3,25.0,,,,,,,40.9,18.7,,,,,,,39.7,36.6,,,,,,,57.4
31.9,18.4,38.3,38.9,37.2,31.4,36.1,27.1,35.1,27.5,16.4,17.5,28.9,17.6,20.3,20.6,15.8,16.3,15.0,24.8,46.86,59.91,36.56,47.25,54.04,66.24,54.73,52.31,54.34,55.19,60.16,46.12,30.39,41.77,17.94,43.44,42.6,32.83,32.14,21.74,P62305,Small nuclear ribonucleoprotein E OS=Mus musculus OX=10090 GN=Snrpe PE=1 SV=1,25,2,4,92,,,,45.0,,,,22.6,,,,28.9,,,,11.7,,,,49.9,,,,29.4,,,,55.1,,,,27.5,,,,55.7,,,,24.9,,,,52.2,,,,18.9,,,,54.3,,,,24.0,,,,40.0,,,,18.4,,,,52.6,,,,23.4,,,,41.5,,,,18.2,,,10.4,,,,,25.8,,,12.5,,,,,24.6,,,23.2,,,,,35.9,,,13.0,,,,,23.9,,,17.9,,,,,23.1,,,15.0,,,,,28.3,,,11.6,,,,,21.6,,,12.9,,,,,20.7,,,11.9,,,,,18.9,,,21.2,,,,,28.9
